com.samsung.shealth.sleep_data,6060029,4
start_time,pkg_name,update_time,create_time,time_offset,datauuid,sleep_status,sleep_uuid,comment,json_version,deviceuuid
2018-04-18 03:30:00.000,com.sec.android.app.shealth,2018-04-18 10:29:04.281,2018-04-18 10:29:04.281,UTC-0300,2f7df24b-fa46-79f4-5ccd-5433b3ed1783,2f7df24b-fa46-79f4-5ccd-5433b3ed1783.sleep_status.json,43937cf5-8bf5-a8a0-88d9-046cf7ffa3e0,,1,3CaTqKloqY
2018-04-19 08:29:00.000,com.sec.android.app.shealth,2018-04-19 10:41:14.289,2018-04-19 10:41:14.289,UTC-0300,b1ba98ab-8b81-cb69-81ac-7f6715a7f72d,b1ba98ab-8b81-cb69-81ac-7f6715a7f72d.sleep_status.json,804edcf0-09d3-ac73-d311-934ed4385450,,1,3CaTqKloqY
2018-04-21 03:21:00.000,com.sec.android.app.shealth,2018-04-21 13:06:56.404,2018-04-21 13:06:56.404,UTC-0300,08d8c279-70ed-cde8-a116-19888b2df88c,08d8c279-70ed-cde8-a116-19888b2df88c.sleep_status.json,a75b030f-c71e-2ed0-79df-7e3754bb119b,,1,3CaTqKloqY
2018-04-26 02:53:00.000,com.sec.android.app.shealth,2018-04-26 10:15:48.331,2018-04-26 10:15:48.331,UTC-0300,3240e4bc-ee85-6662-a649-72ba94e7c77c,3240e4bc-ee85-6662-a649-72ba94e7c77c.sleep_status.json,84cbec1f-cd83-bf16-1c3d-376333b4048a,,1,3CaTqKloqY
2018-05-01 03:48:00.000,com.sec.android.app.shealth,2018-05-01 10:16:14.305,2018-05-01 10:16:14.305,UTC-0300,eea69e77-b032-f8ca-566a-cfc883e7d1a9,eea69e77-b032-f8ca-566a-cfc883e7d1a9.sleep_status.json,ff766da7-96cf-c8ce-9bc5-f7f0cea766ae,,1,3CaTqKloqY
2018-05-07 03:27:00.000,com.sec.android.app.shealth,2018-05-07 05:06:04.332,2018-05-07 05:06:04.332,UTC-0300,50ec1074-e1ba-e01e-e922-35b4e28b9b2e,50ec1074-e1ba-e01e-e922-35b4e28b9b2e.sleep_status.json,2e6653ed-90c6-6674-1bb7-80483a7d96d2,,1,3CaTqKloqY
2018-05-07 04:58:00.000,com.sec.android.app.shealth,2018-05-07 06:05:54.301,2018-05-07 06:05:54.301,UTC-0300,1d51cd37-8fdd-055b-d83d-69f83e95b481,1d51cd37-8fdd-055b-d83d-69f83e95b481.sleep_status.json,147d6366-91f6-cb62-265c-a73e6c78eef5,,1,3CaTqKloqY
2018-05-07 06:01:00.000,com.sec.android.app.shealth,2018-05-07 10:29:32.346,2018-05-07 10:29:32.346,UTC-0300,dc917b4a-db95-6e92-1178-e50bcf90afd3,dc917b4a-db95-6e92-1178-e50bcf90afd3.sleep_status.json,3acf85e6-0162-9337-7602-19a72bfc175d,,1,3CaTqKloqY
2018-05-08 04:03:00.000,com.sec.android.app.shealth,2018-05-08 10:16:12.294,2018-05-08 10:16:12.294,UTC-0300,fe396050-cd67-fdd2-e471-4189ffc6031e,fe396050-cd67-fdd2-e471-4189ffc6031e.sleep_status.json,52d330bf-d14c-0b3e-b36e-35dc992a9beb,,1,3CaTqKloqY
2018-05-09 04:00:00.000,com.sec.android.app.shealth,2018-05-09 10:39:55.318,2018-05-09 10:39:55.318,UTC-0300,35df2e7b-50cf-6b8a-094a-bf7e0b3f3951,35df2e7b-50cf-6b8a-094a-bf7e0b3f3951.sleep_status.json,84e12a71-5dd6-9d6b-793a-a29d044c7993,,1,3CaTqKloqY
2018-05-10 03:27:00.000,com.sec.android.app.shealth,2018-05-10 10:08:55.285,2018-05-10 10:08:55.285,UTC-0300,c7e268dc-00bb-723a-46b7-2c21c1eb22fb,c7e268dc-00bb-723a-46b7-2c21c1eb22fb.sleep_status.json,89a879f0-0821-395f-80db-ff069637e2dd,,1,3CaTqKloqY
2018-05-11 03:13:00.000,com.sec.android.app.shealth,2018-05-11 10:16:11.376,2018-05-11 10:16:11.376,UTC-0300,52c01aaa-d5ab-8dc3-8228-38bc5343593f,52c01aaa-d5ab-8dc3-8228-38bc5343593f.sleep_status.json,b162eee8-5f04-057c-0af8-cfce6986b203,,1,3CaTqKloqY
2018-05-14 21:25:00.000,com.sec.android.app.shealth,2018-05-14 23:24:03.293,2018-05-14 23:24:03.293,UTC+0300,218f9acc-98fd-acd0-7dc6-83e60bf1ffdf,218f9acc-98fd-acd0-7dc6-83e60bf1ffdf.sleep_status.json,f28bc2f8-7196-c957-6dab-cfb8bb9d54bb,,1,3CaTqKloqY
2018-05-14 23:20:00.000,com.sec.android.app.shealth,2018-05-15 04:40:09.272,2018-05-15 04:40:09.272,UTC+0300,0c8937f5-86b9-ab9a-9576-41fda889ff66,0c8937f5-86b9-ab9a-9576-41fda889ff66.sleep_status.json,5b8a117b-02a8-875d-19ef-bd581f758c45,,1,3CaTqKloqY
2018-05-16 00:44:00.000,com.sec.android.app.shealth,2018-05-16 04:55:24.358,2018-05-16 04:55:24.358,UTC+0300,688a5f59-819d-a6fe-0055-2bf2ae99d95c,688a5f59-819d-a6fe-0055-2bf2ae99d95c.sleep_status.json,5111329d-f06e-71e1-66c9-0d2ed501a25c,,1,3CaTqKloqY
2018-05-17 23:24:00.000,com.sec.android.app.shealth,2018-05-18 05:31:16.271,2018-05-18 05:31:16.271,UTC+0300,a96545e0-6e0e-b6ed-eeea-d6e06b1a2937,a96545e0-6e0e-b6ed-eeea-d6e06b1a2937.sleep_status.json,e4b513ea-86a8-773b-b46e-5e5dd797c975,,1,3CaTqKloqY
2018-05-24 03:46:00.000,com.sec.android.app.shealth,2018-05-24 09:28:53.296,2018-05-24 09:28:53.296,UTC-0300,3542a36e-1bb1-ab4b-38d6-64e31d868559,3542a36e-1bb1-ab4b-38d6-64e31d868559.sleep_status.json,d7a2d518-9bf2-f26d-d51b-6fda33224449,,1,3CaTqKloqY
2018-05-26 02:44:00.000,com.sec.android.app.shealth,2018-05-26 05:37:58.279,2018-05-26 05:37:58.279,UTC-0300,732f0d99-5648-1d98-c0dd-b8a7dc33bd9b,732f0d99-5648-1d98-c0dd-b8a7dc33bd9b.sleep_status.json,3cb67e87-30e3-cc57-ce55-44504b3e65ee,,1,3CaTqKloqY
2018-05-26 05:42:00.000,com.sec.android.app.shealth,2018-05-26 08:17:09.313,2018-05-26 08:17:09.313,UTC-0300,69899f7b-dad3-9206-f0c0-10661b8fcb77,69899f7b-dad3-9206-f0c0-10661b8fcb77.sleep_status.json,2b1087dc-5b9d-8dd7-a939-b50efeb63b87,,1,3CaTqKloqY
2018-05-26 08:09:00.000,com.sec.android.app.shealth,2018-05-26 12:25:04.341,2018-05-26 12:25:04.341,UTC-0300,f4908215-2263-4ef3-a264-39537ebb91d1,f4908215-2263-4ef3-a264-39537ebb91d1.sleep_status.json,be9ac111-cefd-4c9d-7034-f57d81e3264a,,1,3CaTqKloqY
2018-05-30 02:22:00.000,com.sec.android.app.shealth,2018-05-30 06:37:48.285,2018-05-30 06:37:48.285,UTC-0300,5d590c88-6f06-bb15-d6f1-a0eba5e040b8,5d590c88-6f06-bb15-d6f1-a0eba5e040b8.sleep_status.json,bcf23dc3-e317-711d-8a59-45b27579abc2,,1,3CaTqKloqY
2018-05-30 06:34:00.000,com.sec.android.app.shealth,2018-05-30 09:39:59.310,2018-05-30 09:39:59.310,UTC-0300,b1856887-1429-a57e-f21d-97885848bb8e,b1856887-1429-a57e-f21d-97885848bb8e.sleep_status.json,d43d33c1-03e3-1cd8-4970-7d99e8b6f281,,1,3CaTqKloqY
2018-05-31 03:00:00.000,com.sec.android.app.shealth,2018-05-31 09:15:43.347,2018-05-31 09:15:43.347,UTC-0300,7f24a5be-fc5d-6f24-b099-29066ad11cf8,7f24a5be-fc5d-6f24-b099-29066ad11cf8.sleep_status.json,b194042b-0428-46d7-5f3d-08c5e704b4b1,,1,3CaTqKloqY
2018-06-02 03:36:00.000,com.sec.android.app.shealth,2018-06-02 12:46:48.393,2018-06-02 12:46:48.393,UTC-0300,567b3200-8304-e268-3e9a-4d00ec47123e,567b3200-8304-e268-3e9a-4d00ec47123e.sleep_status.json,1dbf32bd-22a7-e37e-b39b-fa50d3504ae5,,1,3CaTqKloqY
2018-06-03 03:36:00.000,com.sec.android.app.shealth,2018-06-03 05:55:16.344,2018-06-03 05:55:16.344,UTC-0300,d060499c-cd5b-7adb-4155-7cc8cdb0d217,d060499c-cd5b-7adb-4155-7cc8cdb0d217.sleep_status.json,f7b415dc-a7b6-1653-2507-85d5da8fef04,,1,3CaTqKloqY
2018-06-03 06:46:00.000,com.sec.android.app.shealth,2018-06-03 14:19:38.397,2018-06-03 14:19:38.397,UTC-0300,4a040a81-fae8-8afc-87ea-6c94a16e2eeb,4a040a81-fae8-8afc-87ea-6c94a16e2eeb.sleep_status.json,b2b402df-dddb-4005-4be3-62d78a03acf0,,1,3CaTqKloqY
2018-06-04 03:25:00.000,com.sec.android.app.shealth,2018-06-04 09:17:58.312,2018-06-04 09:17:58.312,UTC-0300,a9439dd2-c5fb-7863-7c8c-0cfa6dfb7e98,a9439dd2-c5fb-7863-7c8c-0cfa6dfb7e98.sleep_status.json,2fe23174-2d61-d91f-22d8-53f9d42db3a8,,1,3CaTqKloqY
2018-06-11 03:10:00.000,com.sec.android.app.shealth,2018-06-11 09:15:51.378,2018-06-11 09:15:51.378,UTC-0300,7c9811c7-5a71-9ca1-4cda-9b9ce610f16f,7c9811c7-5a71-9ca1-4cda-9b9ce610f16f.sleep_status.json,072ec8d8-e5de-7aae-a991-b1dd4406b659,,1,3CaTqKloqY
2018-06-13 03:08:00.000,com.sec.android.app.shealth,2018-06-13 08:14:18.337,2018-06-13 08:14:18.337,UTC-0300,3e01e8f8-fe80-ca56-2ad1-549f48f4374d,3e01e8f8-fe80-ca56-2ad1-549f48f4374d.sleep_status.json,c3a510c5-6598-7ea0-75f6-a00d4e4d98ce,,1,3CaTqKloqY
2018-06-13 08:07:00.000,com.sec.android.app.shealth,2018-06-13 10:09:53.271,2018-06-13 10:09:53.271,UTC-0300,c16e730c-c7c3-d02c-3287-d6a7b582e619,c16e730c-c7c3-d02c-3287-d6a7b582e619.sleep_status.json,03e4ce62-48f2-a15d-253f-4ec5dc35aef4,,1,3CaTqKloqY
2018-06-16 09:25:00.000,com.sec.android.app.shealth,2018-06-16 15:20:21.367,2018-06-16 15:20:21.367,UTC-0300,8369f95d-49b7-a833-3694-51ba5ad67192,8369f95d-49b7-a833-3694-51ba5ad67192.sleep_status.json,933609a0-9244-60ba-fbc8-b0367ddd082a,,1,3CaTqKloqY
2018-06-20 04:08:00.000,com.sec.android.app.shealth,2018-06-20 10:25:35.301,2018-06-20 10:25:35.301,UTC-0300,609de120-88e9-3c62-a472-1e1316bc8373,609de120-88e9-3c62-a472-1e1316bc8373.sleep_status.json,3f05aee9-2c72-bed9-6630-43bc9c8c5952,,1,3CaTqKloqY
2018-06-20 10:18:00.000,com.sec.android.app.shealth,2018-06-20 11:33:02.141,2018-06-20 11:33:02.141,UTC-0300,119aeb4f-9a00-ca3f-8771-f53608bdfccc,119aeb4f-9a00-ca3f-8771-f53608bdfccc.sleep_status.json,0686164e-a47e-908c-9fe7-4b8806f63b2f,,1,3CaTqKloqY
2018-06-23 10:58:00.000,com.sec.android.app.shealth,2018-06-23 15:18:05.329,2018-06-23 15:18:05.329,UTC-0600,9dbeea97-54fc-73d7-bd45-9d57006c6ee0,9dbeea97-54fc-73d7-bd45-9d57006c6ee0.sleep_status.json,82932374-aeb3-9773-ae44-e2feca8a1888,,1,3CaTqKloqY
2018-06-26 02:47:00.000,com.sec.android.app.shealth,2018-06-26 10:16:54.306,2018-06-26 10:16:54.306,UTC-0300,ec138a1e-0525-323f-9a57-32e5d13ef7e8,ec138a1e-0525-323f-9a57-32e5d13ef7e8.sleep_status.json,dc2fdc6f-18ee-e8c6-baa3-8c02c086ba4f,,1,3CaTqKloqY
2018-06-29 03:46:00.000,com.sec.android.app.shealth,2018-06-29 10:35:26.353,2018-06-29 10:35:26.353,UTC-0300,c045e43d-e123-bf5a-d647-f68e79edeebe,c045e43d-e123-bf5a-d647-f68e79edeebe.sleep_status.json,5c40cbfc-15b2-5537-793e-15b7ab7609d3,,1,3CaTqKloqY
2018-06-30 04:55:00.000,com.sec.android.app.shealth,2018-06-30 14:01:20.338,2018-06-30 14:01:20.338,UTC-0300,4ded9b17-4bfa-52b2-8d2d-51bc48303255,4ded9b17-4bfa-52b2-8d2d-51bc48303255.sleep_status.json,1458e2dd-0bfb-62af-d0d5-82c5a3c86f95,,1,3CaTqKloqY
2018-07-03 05:34:00.000,com.sec.android.app.shealth,2018-07-03 10:52:57.261,2018-07-03 10:52:57.261,UTC-0300,723f0d80-6276-ac89-fccf-74e00726309c,723f0d80-6276-ac89-fccf-74e00726309c.sleep_status.json,3e14e1fd-d7eb-75cb-b468-3216f3daaa64,,1,3CaTqKloqY
2018-07-04 03:16:00.000,com.sec.android.app.shealth,2018-07-04 13:05:03.284,2018-07-04 13:05:03.284,UTC-0300,f18783ed-bc65-d5ff-451f-e54f6c747387,f18783ed-bc65-d5ff-451f-e54f6c747387.sleep_status.json,b868f89c-09c1-c4c4-ec88-d3dd54386ebf,,1,3CaTqKloqY
2018-07-05 03:29:00.000,com.sec.android.app.shealth,2018-07-05 08:53:02.271,2018-07-05 08:53:02.271,UTC-0300,209fd1e0-8d25-b6b6-c882-226e262d4113,209fd1e0-8d25-b6b6-c882-226e262d4113.sleep_status.json,be0372d4-3cca-226b-7f7e-dc9045e86b69,,1,3CaTqKloqY
2018-07-05 08:46:00.000,com.sec.android.app.shealth,2018-07-05 10:15:30.330,2018-07-05 10:15:30.330,UTC-0300,60c9df11-5019-7cec-426a-9f3b138ec387,60c9df11-5019-7cec-426a-9f3b138ec387.sleep_status.json,c8a833ff-eb8f-b2e9-2fdb-c5556fb9b8f8,,1,3CaTqKloqY
2018-07-06 01:53:00.000,com.sec.android.app.shealth,2018-07-06 05:33:04.315,2018-07-06 05:33:04.315,UTC-0300,77d3e2fb-2cd4-f9b2-56d4-f94017113d11,77d3e2fb-2cd4-f9b2-56d4-f94017113d11.sleep_status.json,6c59041d-e9cd-ca49-c795-3d986ae72d74,,1,3CaTqKloqY
2018-07-06 05:55:00.000,com.sec.android.app.shealth,2018-07-06 11:39:51.298,2018-07-06 11:39:51.298,UTC-0300,55ff98fa-ab40-1665-a8fe-f8c33592212c,55ff98fa-ab40-1665-a8fe-f8c33592212c.sleep_status.json,6d348c66-ee9e-d188-da6b-80b1e56c2da9,,1,3CaTqKloqY
2018-07-07 02:59:00.000,com.sec.android.app.shealth,2018-07-07 11:59:39.334,2018-07-07 11:59:39.334,UTC-0300,571de9be-2c0c-c83e-d2ab-18f33da4be55,571de9be-2c0c-c83e-d2ab-18f33da4be55.sleep_status.json,392dfdfa-7b36-5fc0-d03a-43c205da8128,,1,3CaTqKloqY
2018-07-08 03:10:00.000,com.sec.android.app.shealth,2018-07-08 12:25:05.389,2018-07-08 12:25:05.389,UTC-0300,869cbc78-48a9-1bfc-52e2-5c602d902a98,869cbc78-48a9-1bfc-52e2-5c602d902a98.sleep_status.json,4a405827-450f-30c0-272f-b6769ae2e8f6,,1,3CaTqKloqY
2018-07-12 04:56:00.000,com.sec.android.app.shealth,2018-07-12 11:46:01.280,2018-07-12 11:46:01.280,UTC-0300,7d3153fb-d935-213d-a249-7fcb40801dfb,7d3153fb-d935-213d-a249-7fcb40801dfb.sleep_status.json,d331e2fd-b327-9d06-cc22-3989eab5990c,,1,3CaTqKloqY
2018-07-13 04:28:00.000,com.sec.android.app.shealth,2018-07-13 10:15:59.330,2018-07-13 10:15:59.330,UTC-0300,7aad953d-d479-af25-c4aa-a73297ffa21f,7aad953d-d479-af25-c4aa-a73297ffa21f.sleep_status.json,04328b2e-9cd5-e33d-2183-6330dcb2de5f,,1,3CaTqKloqY
2018-07-15 02:55:00.000,com.sec.android.app.shealth,2018-07-15 11:51:32.287,2018-07-15 11:51:32.287,UTC-0300,8ea34374-902f-a071-8197-b995da71cdbc,8ea34374-902f-a071-8197-b995da71cdbc.sleep_status.json,c6104257-1d89-dfb2-6e3f-9c86c39a90ab,,1,3CaTqKloqY
2018-07-16 03:17:00.000,com.sec.android.app.shealth,2018-07-16 10:15:50.303,2018-07-16 10:15:50.303,UTC-0300,2fec67d7-9b09-f0a2-f71c-aff248480367,2fec67d7-9b09-f0a2-f71c-aff248480367.sleep_status.json,f1a8fbd6-d64a-384e-0c15-54f52e1c2a3f,,1,3CaTqKloqY
2018-07-17 03:20:00.000,com.sec.android.app.shealth,2018-07-17 12:01:21.447,2018-07-17 12:01:21.447,UTC-0300,3a0a4487-7c7b-f89b-afd0-f275969b3430,3a0a4487-7c7b-f89b-afd0-f275969b3430.sleep_status.json,7e802227-8288-286c-0069-3dedba24b014,,1,3CaTqKloqY
2018-07-18 03:56:00.000,com.sec.android.app.shealth,2018-07-18 10:46:48.326,2018-07-18 10:46:48.326,UTC-0300,f7421063-988f-a6a9-392e-98b209649460,f7421063-988f-a6a9-392e-98b209649460.sleep_status.json,6b936fc7-3b5c-e658-91e1-4c2a3260b070,,1,3CaTqKloqY
2018-07-19 04:57:00.000,com.sec.android.app.shealth,2018-07-19 11:16:02.310,2018-07-19 11:16:02.310,UTC-0300,21247f25-2e87-4a56-0fef-e2620115b41c,21247f25-2e87-4a56-0fef-e2620115b41c.sleep_status.json,e9a97af6-1908-9148-997f-529e98358594,,1,3CaTqKloqY
2018-07-21 06:42:00.000,com.sec.android.app.shealth,2018-07-21 11:33:59.298,2018-07-21 11:33:59.298,UTC-0300,2222b4d4-7341-4beb-5040-b9fd1109a45f,2222b4d4-7341-4beb-5040-b9fd1109a45f.sleep_status.json,6115f917-14da-ca5f-5913-801067219a57,,1,3CaTqKloqY
2018-07-22 05:23:00.000,com.sec.android.app.shealth,2018-07-22 12:44:06.338,2018-07-22 12:44:06.338,UTC-0300,4562ab42-a2ca-daa1-e792-f5e8ffdd7681,4562ab42-a2ca-daa1-e792-f5e8ffdd7681.sleep_status.json,9eb24aa0-ef3c-0d29-d3e9-b603297dbc43,,1,3CaTqKloqY
2018-07-23 02:59:00.000,com.sec.android.app.shealth,2018-07-23 08:14:57.331,2018-07-23 08:14:57.331,UTC-0300,600963d3-ff7b-d22e-4dd1-7ab98cda6e7c,600963d3-ff7b-d22e-4dd1-7ab98cda6e7c.sleep_status.json,7c1898a9-5a67-6b15-282e-342d2c9aaf87,,1,3CaTqKloqY
2018-07-23 08:15:00.000,com.sec.android.app.shealth,2018-07-23 10:15:47.322,2018-07-23 10:15:47.322,UTC-0300,44f6ec52-67b0-cc51-615a-2e4b7f8c5ef6,44f6ec52-67b0-cc51-615a-2e4b7f8c5ef6.sleep_status.json,cff74a81-638c-61d7-d5e6-ffcbb1b9b6f7,,1,3CaTqKloqY
2018-07-25 03:06:00.000,com.sec.android.app.shealth,2018-07-25 09:49:10.297,2018-07-25 09:49:10.297,UTC-0300,9439e0ea-5792-ba91-6f45-7ff218bc4946,9439e0ea-5792-ba91-6f45-7ff218bc4946.sleep_status.json,89cb05e9-4e9c-204f-8242-9baa39dbf4e9,,1,3CaTqKloqY
2018-07-26 04:32:00.000,com.sec.android.app.shealth,2018-07-26 09:41:22.311,2018-07-26 09:41:22.311,UTC-0300,84193ffb-1463-0d59-51fe-a00b9b2e5b4c,84193ffb-1463-0d59-51fe-a00b9b2e5b4c.sleep_status.json,d3b31781-3798-ba66-79c1-ba4f1490a4e6,,1,3CaTqKloqY
2018-07-26 09:36:00.000,com.sec.android.app.shealth,2018-07-26 10:41:21.372,2018-07-26 10:41:21.372,UTC-0300,23aa0c3c-5531-cc90-e166-66c18717c4fe,23aa0c3c-5531-cc90-e166-66c18717c4fe.sleep_status.json,44ce41c5-9ef0-6915-62c8-c9eb762b74a9,,1,3CaTqKloqY
2018-07-27 03:12:00.000,com.sec.android.app.shealth,2018-07-27 11:17:33.354,2018-07-27 11:17:33.354,UTC-0300,68b8f9da-b448-ded3-fb8b-ce81891998ef,68b8f9da-b448-ded3-fb8b-ce81891998ef.sleep_status.json,53e81787-d38b-e594-b1c9-92ae257e559e,,1,3CaTqKloqY
2018-07-28 03:25:00.000,com.sec.android.app.shealth,2018-07-28 12:54:03.298,2018-07-28 12:54:03.298,UTC-0300,f69e9fcd-110e-1d83-7cea-79385843d5b4,f69e9fcd-110e-1d83-7cea-79385843d5b4.sleep_status.json,93f6d3ab-b3c6-7bd4-2d50-4ebe7bb84424,,1,3CaTqKloqY
2018-07-30 03:01:00.000,com.sec.android.app.shealth,2018-07-30 10:44:58.301,2018-07-30 10:44:58.301,UTC-0300,ab168c9f-749c-4fc2-be26-26acf015fbbb,ab168c9f-749c-4fc2-be26-26acf015fbbb.sleep_status.json,9cc8b9d9-ae73-c536-d7d9-02462c24b315,,1,3CaTqKloqY
2018-07-31 03:01:00.000,com.sec.android.app.shealth,2018-07-31 10:29:07.364,2018-07-31 10:29:07.364,UTC-0300,a91b2d82-5297-95dc-3b36-c284f195b120,a91b2d82-5297-95dc-3b36-c284f195b120.sleep_status.json,71baf767-237c-4a76-0f50-9b63fc596122,,1,3CaTqKloqY
2018-08-01 02:39:00.000,com.sec.android.app.shealth,2018-08-01 10:25:37.475,2018-08-01 10:25:37.475,UTC-0300,9aca6f67-5ab3-2e4d-5176-fe1da7dd5896,9aca6f67-5ab3-2e4d-5176-fe1da7dd5896.sleep_status.json,51453c77-a5f8-53ca-1f9b-a1f6965c08bb,,1,3CaTqKloqY
2018-08-02 04:10:00.000,com.sec.android.app.shealth,2018-08-02 10:35:47.501,2018-08-02 10:35:47.501,UTC-0300,de60aa1a-6063-bda4-6455-4f4eb54fd129,de60aa1a-6063-bda4-6455-4f4eb54fd129.sleep_status.json,367d2242-e52d-c247-ead4-23f78b7f33a8,,1,3CaTqKloqY
2018-08-03 03:11:00.000,com.sec.android.app.shealth,2018-08-03 11:12:27.337,2018-08-03 11:12:27.337,UTC-0300,9ce3ff1f-34fb-581e-077b-aa67498c2944,9ce3ff1f-34fb-581e-077b-aa67498c2944.sleep_status.json,adf3ac5d-fdd9-76b2-43d6-b95272969083,,1,3CaTqKloqY
2018-08-04 03:58:00.000,com.sec.android.app.shealth,2018-08-04 11:26:19.308,2018-08-04 11:26:19.308,UTC-0300,9ddd5306-e6c8-54bb-673c-4b98ebeeb7a2,9ddd5306-e6c8-54bb-673c-4b98ebeeb7a2.sleep_status.json,27a6bc8b-0ce3-fa0b-b5b3-637388eaf029,,1,3CaTqKloqY
2018-08-04 12:37:00.000,com.sec.android.app.shealth,2018-08-04 14:05:09.728,2018-08-04 14:05:09.728,UTC-0300,dbdf7ea4-48c5-03b4-d187-5d67321105c8,dbdf7ea4-48c5-03b4-d187-5d67321105c8.sleep_status.json,a183036c-c9da-0cd7-c8c6-616ff6ffa3c5,,1,3CaTqKloqY
2018-08-05 03:20:00.000,com.sec.android.app.shealth,2018-08-05 07:28:30.349,2018-08-05 07:28:30.349,UTC-0300,1241ca12-f11e-253c-ecf6-9b3a694424b2,1241ca12-f11e-253c-ecf6-9b3a694424b2.sleep_status.json,3cb7a357-b858-1697-a523-b8f6c4660bc2,,1,3CaTqKloqY
2018-08-05 07:23:00.000,com.sec.android.app.shealth,2018-08-05 12:44:50.287,2018-08-05 12:44:50.287,UTC-0300,877408d6-77a6-8ecd-3acb-bbd1cfafb5e6,877408d6-77a6-8ecd-3acb-bbd1cfafb5e6.sleep_status.json,a7f9f762-4123-98f3-7262-3a8a430d8b59,,1,3CaTqKloqY
2018-08-06 02:59:00.000,com.sec.android.app.shealth,2018-08-06 10:45:51.288,2018-08-06 10:45:51.288,UTC-0300,a86d56e5-bf26-6bdb-7893-3574d9608234,a86d56e5-bf26-6bdb-7893-3574d9608234.sleep_status.json,17b922ed-73e7-c399-7f3b-f95de9adf0ee,,1,3CaTqKloqY
2018-08-07 04:22:00.000,com.sec.android.app.shealth,2018-08-07 10:46:38.321,2018-08-07 10:46:38.321,UTC-0300,4d640434-9a12-6e55-3f44-187a98145085,4d640434-9a12-6e55-3f44-187a98145085.sleep_status.json,58abb85e-6d70-a228-ca49-451094a98ba9,,1,3CaTqKloqY
2018-08-08 04:00:00.000,com.sec.android.app.shealth,2018-08-08 08:31:49.316,2018-08-08 08:31:49.316,UTC-0300,81011dcd-fabe-148d-65c4-fbbe88a8d038,81011dcd-fabe-148d-65c4-fbbe88a8d038.sleep_status.json,49026445-57d7-7121-8ec5-062187f3a5a1,,1,3CaTqKloqY
2018-08-08 09:06:00.000,com.sec.android.app.shealth,2018-08-08 10:43:28.394,2018-08-08 10:43:28.394,UTC-0300,2318cbca-306f-0931-4b2f-a1b6bd620df2,2318cbca-306f-0931-4b2f-a1b6bd620df2.sleep_status.json,c945cdd0-79ee-b290-06d2-07fac49fb600,,1,3CaTqKloqY
2018-08-10 05:02:00.000,com.sec.android.app.shealth,2018-08-10 06:26:22.280,2018-08-10 06:26:22.280,UTC-0300,f3629dd5-20d1-162a-2118-5f056cce192f,f3629dd5-20d1-162a-2118-5f056cce192f.sleep_status.json,394cd3b1-3833-eb30-86ca-de4b4732c3ed,,1,3CaTqKloqY
2018-08-10 06:24:00.000,com.sec.android.app.shealth,2018-08-10 11:25:37.405,2018-08-10 11:25:37.405,UTC-0300,356d06a3-685a-b195-d423-c0df77f24997,356d06a3-685a-b195-d423-c0df77f24997.sleep_status.json,8174628e-e996-53c2-78d7-ba1d371d3359,,1,3CaTqKloqY
2018-08-11 04:00:00.000,com.sec.android.app.shealth,2018-08-11 12:28:39.382,2018-08-11 12:28:39.382,UTC-0300,edd5449d-071b-5ba4-ef3f-b61ac274545e,edd5449d-071b-5ba4-ef3f-b61ac274545e.sleep_status.json,3970110e-1a2e-0e11-c0a7-573f93aefabd,,1,3CaTqKloqY
2018-08-12 02:45:00.000,com.sec.android.app.shealth,2018-08-12 06:19:22.304,2018-08-12 06:19:22.304,UTC-0300,b1074e85-19da-9f2b-93fb-83bc8163ddba,b1074e85-19da-9f2b-93fb-83bc8163ddba.sleep_status.json,8acc4d3a-7ebd-ed76-2d00-d60c3ecd3840,,1,3CaTqKloqY
2018-08-12 06:36:00.000,com.sec.android.app.shealth,2018-08-12 12:19:23.308,2018-08-12 12:19:23.308,UTC-0300,bee5ab64-48b1-6b11-4b3a-285c9b052a02,bee5ab64-48b1-6b11-4b3a-285c9b052a02.sleep_status.json,0005fb26-040b-647e-8346-b42c345fe8b5,,1,3CaTqKloqY
2018-08-13 03:33:00.000,com.sec.android.app.shealth,2018-08-13 07:10:36.318,2018-08-13 07:10:36.318,UTC-0300,c469767e-751a-92c4-6e79-93934c09f4e4,c469767e-751a-92c4-6e79-93934c09f4e4.sleep_status.json,a626a112-6044-c158-c2b7-91f66a3b1b71,,1,3CaTqKloqY
2018-08-13 07:18:00.000,com.sec.android.app.shealth,2018-08-13 10:33:39.319,2018-08-13 10:33:39.319,UTC-0300,150d5da7-fed2-8d89-ca68-b1400cfd15b1,150d5da7-fed2-8d89-ca68-b1400cfd15b1.sleep_status.json,5d285c0b-32c4-65d7-2b26-499f379c1df6,,1,3CaTqKloqY
2018-08-13 19:14:00.000,com.sec.android.app.shealth,2018-08-13 20:41:47.428,2018-08-13 20:41:47.428,UTC-0300,2b09edf8-bf6a-4b16-6379-3481b8e4c82f,2b09edf8-bf6a-4b16-6379-3481b8e4c82f.sleep_status.json,4b3af4ad-9e19-5fc3-ce6b-0c8c80ac3e1a,,1,3CaTqKloqY
